entity_type,entity_id,forecast_month,forecast_oil_bbl,forecast_gas_mcf,model_type,r2_score,qi,di,b_factor
operator,PETRO SHALE,2024-08-01,1012.3184566298736,4555.351861649837,hyperbolic,0.9991422937616623,42679.2548546885,0.07508538772322157,0.7649793164913962
operator,PETRO SHALE,2024-09-01,998.0893803939603,4494.316384498623,hyperbolic,0.9991422937616623,42679.2548546885,0.07508538772322157,0.7649793164913962
operator,PETRO SHALE,2024-10-01,984.1998160645201,4434.709645086259,hyperbolic,0.9991422937616623,42679.2548546885,0.07508538772322157,0.7649793164913962
operator,PETRO SHALE,2024-11-01,970.6383995687293,4376.484185201476,hyperbolic,0.9991422937616623,42679.2548546885,0.07508538772322157,0.7649793164913962
operator,PETRO SHALE,2024-12-01,957.3942543032716,4319.5945792837165,hyperbolic,0.9991422937616623,42679.2548546885,0.07508538772322157,0.7649793164913962
operator,PETRO SHALE,2025-01-01,944.4569657189028,4263.997328208157,hyperbolic,0.9991422937616623,42679.2548546885,0.07508538772322157,0.7649793164913962
operator,PETRO SHALE,2025-02-01,931.8165574605007,4209.650759602378,hyperbolic,0.9991422937616623,42679.2548546885,0.07508538772322157,0.7649793164913962
operator,PETRO SHALE,2025-03-01,919.4634689535729,4156.5149342338445,hyperbolic,0.9991422937616623,42679.2548546885,0.07508538772322157,0.7649793164913962
operator,PETRO SHALE,2025-04-01,907.3885343367789,4104.551558043961,hyperbolic,0.9991422937616623,42679.2548546885,0.07508538772322157,0.7649793164913962
operator,PETRO SHALE,2025-05-01,895.5829626478718,4053.723899437833,hyperbolic,0.9991422937616623,42679.2548546885,0.07508538772322157,0.7649793164913962
operator,PETRO SHALE,2025-06-01,884.0383191776315,4003.9967114693604,hyperbolic,0.9991422937616623,42679.2548546885,0.07508538772322157,0.7649793164913962
operator,PETRO SHALE,2025-07-01,872.7465079129028,3955.3361585891093,hyperbolic,0.9991422937616623,42679.2548546885,0.07508538772322157,0.7649793164913962
operator,PETRO SHALE,2025-08-01,861.6997549958511,3907.7097476478552,hyperbolic,0.9991422937616623,42679.2548546885,0.07508538772322157,0.7649793164913962
operator,PETRO SHALE,2025-09-01,850.8905931320352,3861.0862628719606,hyperbolic,0.9991422937616623,42679.2548546885,0.07508538772322157,0.7649793164913962
operator,PETRO SHALE,2025-10-01,840.311846884924,3815.4357045481147,hyperbolic,0.9991422937616623,42679.2548546885,0.07508538772322157,0.7649793164913962
operator,PETRO SHALE,2025-11-01,829.9566187990972,3770.7292311744604,hyperbolic,0.9991422937616623,42679.2548546885,0.07508538772322157,0.7649793164913962
operator,PETRO SHALE,2025-12-01,819.8182762986099,3726.9391048531033,hyperbolic,0.9991422937616623,42679.2548546885,0.07508538772322157,0.7649793164913962
operator,EMERALD BAY ENERGY,2024-01-01,617.4327932591667,4181.778765003097,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2024-02-01,606.1495525618222,4120.767149206372,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2024-03-01,595.1917288514057,4061.3307740484734,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2024-04-01,584.5465716821686,4003.4116794276833,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2024-05-01,574.2019592685854,3946.954659828624,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2024-06-01,564.146361258082,3891.9071045007677,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2024-07-01,554.3688040696196,3838.2188485504967,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2024-08-01,544.8588385968852,3785.842034091866,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2024-09-01,535.6065100925013,3734.7309806765597,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2024-10-01,526.6023300656132,3684.842064291552,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2024-11-01,517.8372500396374,3636.1336042743715,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2024-12-01,509.3026370299954,3588.56575755143,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2025-01-01,500.9902506134864,3542.100419655136,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2025-02-01,492.8922214716666,3496.7011320210536,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2025-03-01,485.0010313003419,3452.332995107729,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2025-04-01,477.3094939861162,3408.9625869192823,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2025-05-01,469.81073795898186,3366.5578865450093,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2025-06-01,462.49818963726034,3325.088202361245,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2025-07-01,455.36555788786904,3284.524104569011,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2025-08-01,448.4068194309737,3244.8373617667253,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2025-09-01,441.6162051236358,3206.0008812807573,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2025-10-01,434.9881870621386,3167.988652998073,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2025-11-01,428.5174664473092,3130.775696464851,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,EMERALD BAY ENERGY,2025-12-01,422.1989621613983,3094.338011032844,hyperbolic,0.9990371843729278,8841.053447638742,0.09045666873676252,0.5953823388062008
operator,WHITING PETROLEUM,2024-01-01,498.7035659191618,2911.950496273527,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2024-02-01,489.8816060090218,2865.1254299232005,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2024-03-01,481.31353058555214,2819.5847546299624,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2024-04-01,472.98928076740685,2775.278995797092,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2024-05-01,464.8993028468929,2732.1611208961335,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2024-06-01,457.0345176806071,2690.186393044364,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2024-07-01,449.38629224531024,2649.3122348791467,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2024-08-01,441.946413184377,2609.4981019006336,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2024-09-01,434.7070621859439,2570.705364529228,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2024-10-01,427.6607930480914,2532.8971981915593,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2024-11-01,420.80051029919787,2496.0384808094427,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2024-12-01,414.1194492531566,2460.095697121088,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2025-01-01,407.6111573895812,2425.0368493132223,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2025-02-01,401.26947695855426,2390.831373487546,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2025-03-01,395.0885287180152,2357.450061525376,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2025-04-01,389.0626967196141,2324.8649879509667,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2025-05-01,383.18661406587574,2293.04944142728,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2025-06-01,377.45514956788435,2261.9778605480983,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2025-07-01,371.8633952384882,2231.625773617828,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2025-08-01,366.40665456128215,2201.9697421352785,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2025-09-01,361.0804314804244,2172.987307720364,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2025-10-01,355.88042006070384,2144.6569422434336,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2025-11-01,350.8024947712602,2116.9580009357414,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,WHITING PETROLEUM,2025-12-01,345.8427013499941,2089.870678276839,hyperbolic,0.9996988225421789,8073.679933995367,0.10828764377691515,0.6454380846941383
operator,PRIMA EXPLORATION,2024-01-01,547.8574359472677,2448.2070300919354,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2024-02-01,537.7952669309319,2404.6009474537464,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2024-03-01,528.0274434662867,2362.2537415100646,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2024-04-01,518.5422211541401,2321.1154590232977,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2024-05-01,509.32844652908824,2281.138657111531,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2024-06-01,500.3755213028871,2242.278251128476,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2024-07-01,491.673369128115,2204.491373300883,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2024-08-01,483.2124046798705,2167.7372412561367,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2024-09-01,474.9835048714158,2131.9770356510962,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2024-10-01,466.9779820360399,2097.173786183739,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2024-11-01,459.18755892217297,2063.2922653327078,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2024-12-01,451.6043453621037,2030.2988892272108,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2025-01-01,444.2208164866991,1998.1616251015048,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2025-02-01,437.02979236941235,1966.8499048350045,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2025-03-01,430.02441899273776,1936.3345441214515,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2025-04-01,423.1981504392141,1906.587666848977,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2025-05-01,416.54473221719326,1877.5826343077233,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2025-06-01,410.0581856389692,1849.2939788733,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2025-07-01,403.7327931755613,1821.697341843097,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2025-08-01,397.5630847185528,1794.7694151286096,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2025-09-01,391.54382468493776,1768.4878865307298,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2025-10-01,385.66999990600175,1742.8313883466517,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2025-11-01,379.93680824588097,1717.7794490768022,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,PRIMA EXPLORATION,2025-12-01,374.3396478996709,1693.3124480182917,hyperbolic,0.9997496405295179,39871.508459697885,0.10759684735204349,0.6392947117720794
operator,MARATHON OIL,2024-01-01,819.5479604216675,4003.677681606775,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2024-02-01,806.3742298649554,3944.039472494456,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2024-03-01,793.5557543554381,3885.9574503175622,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2024-04-01,781.0791688981733,3829.373974010617,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2024-05-01,768.9317506046106,3774.2341544478945,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2024-06-01,757.1013812940697,3720.485694252757,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2024-07-01,745.5765126467962,3668.0787385720064,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2024-08-01,734.3461337095753,3616.9657359548423,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2024-09-01,723.3997405723043,3567.101308551965,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2024-10-01,712.72730804967,3518.4421309188715,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2024-11-01,702.3192632163011,3470.946816769293,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2024-12-01,692.166460656646,3424.575813080661,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2025-01-01,682.2601593024926,3379.291301004133,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2025-02-01,672.5920007416233,3335.057103077605,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2025-03-01,663.1539888907075,3291.838596281746,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2025-04-01,653.9384709342565,3249.6026305168816,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2025-05-01,644.9381194394074,3208.3174521128994,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2025-06-01,636.1459155635274,3167.952632015598,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2025-07-01,627.5551332782136,3128.4789983213313,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2025-08-01,619.159324539277,3089.868572857765,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2025-09-01,610.9523053377726,3052.0945115321742,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2025-10-01,602.9281425721576,3015.1310481903565,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2025-11-01,595.0811416862324,2978.9534417489426,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,MARATHON OIL,2025-12-01,587.4058350217219,2943.53792638196,hyperbolic,0.9995613066438193,9400.877960102118,0.08913029573292004,0.6964213487575057
operator,BURLINGTON RESOURCES,2024-01-01,679.0699951643509,3248.9291751406477,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2024-02-01,667.727238132209,3200.0241012183274,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2024-03-01,656.6971504310683,3152.4089207495663,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2024-04-01,645.9677911371111,3106.0353391066806,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2024-05-01,635.5277994788462,3060.85739223344,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2024-06-01,625.3663607486479,3016.831309529445,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2024-07-01,615.4731745566856,2973.915386219763,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2024-08-01,605.8384252434491,2932.069864457665,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2024-09-01,596.452754283252,2891.256822475449,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2024-10-01,587.3072345257019,2851.440071158711,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2024-11-01,578.3933461353089,2812.585057474033,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2024-12-01,569.7029541013486,2774.65877422928,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2025-01-01,561.2282872008993,2737.6296756902384,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2025-02-01,552.9619183077687,2701.467598617656,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2025-03-01,544.8967459489169,2666.1436883252536,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2025-04-01,537.0259770180585,2631.6303293924275,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2025-05-01,529.3431105634606,2597.901080695441,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2025-06-01,521.8419225736423,2564.930614448229,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2025-07-01,514.5164516907581,2532.694658968844,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2025-08-01,507.3609857870029,2501.169944910203,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2025-09-01,500.3700493444284,2470.3341547144323,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2025-10-01,493.5383915831963,2440.165875068979,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2025-11-01,486.86097528750673,2410.6445521598116,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,BURLINGTON RESOURCES,2025-12-01,480.3329662823171,2381.750449532792,hyperbolic,0.9997125524345188,37424.80146150648,0.10080817863150131,0.7725936094652841
operator,STATOIL OIL & GAS,2024-01-01,486.33073606285416,2710.905172467384,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2024-02-01,478.02156941574157,2670.9870914904154,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2024-03-01,469.943037766174,2632.098778763545,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2024-04-01,462.08633117355794,2594.202521157237,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2024-05-01,454.4430662617859,2557.262386008713,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2024-06-01,447.00526129786874,2521.244118623336,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2024-07-01,439.7653129707067,2486.115046715476,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2024-08-01,432.71597473769936,2451.843991250199,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2024-09-01,425.8503366184416,2418.401183194163,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2024-10-01,419.161806325168,2385.758185726592,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2024-11-01,412.6440916290485,2353.8878214996157,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2024-12-01,406.29118386996754,2322.7641045720293,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2025-01-01,400.0973425251691,2292.3621766720335,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2025-02-01,394.05708075916067,2262.658247473095,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2025-03-01,388.165151883658,2233.6295385930166,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2025-04-01,382.4165366621435,2205.2542310498693,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2025-05-01,376.8064313988887,2177.5114159299173,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2025-06-01,371.3302367570989,2150.3810480421857,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2025-07-01,365.98354725521324,2123.8439023521273,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2025-08-01,360.7621413943959,2097.8815330030952,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2025-09-01,355.6619723738985,2072.4762347491555,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2025-10-01,350.679159354315,2047.6110066363328,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2025-11-01,345.8099792317969,2023.2695177817775,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,STATOIL OIL & GAS,2025-12-01,341.0508588890933,1999.4360751117022,hyperbolic,0.9997050656421047,6027.8537938008085,0.08731450603890266,0.6424238581437891
operator,PETRO HUNT,2024-01-01,833.704979122476,4209.579300876335,hyperbolic,0.9996182559473541,9473.976216380359,0.07321693854496457,0.5719336536573683
operator,PETRO HUNT,2024-02-01,818.7168220438782,4143.462788779106,hyperbolic,0.9996182559473541,9473.976216380359,0.07321693854496457,0.5719336536573683
operator,PETRO HUNT,2024-03-01,804.1479147306355,4079.0926567592737,hyperbolic,0.9996182559473541,9473.976216380359,0.07321693854496457,0.5719336536573683
operator,PETRO HUNT,2024-04-01,789.9824242735417,4016.404479797122,hyperbolic,0.9996182559473541,9473.976216380359,0.07321693854496457,0.5719336536573683
operator,PETRO HUNT,2024-05-01,776.2052676445253,3955.3368701495715,hyperbolic,0.9996182559473541,9473.976216380359,0.07321693854496457,0.5719336536573683
operator,PETRO HUNT,2024-06-01,762.8020691260253,3895.8313036725904,hyperbolic,0.9996182559473541,9473.976216380359,0.07321693854496457,0.5719336536573683
operator,PETRO HUNT,2024-07-01,749.7591205497474,3837.8319577818156,hyperbolic,0.9996182559473541,9473.976216380359,0.07321693854496457,0.5719336536573683
operator,PETRO HUNT,2024-08-01,737.0633441339852,3781.2855601594374,hyperbolic,0.9996182559473541,9473.976216380359,0.07321693854496457,0.5719336536573683
operator,PETRO HUNT,2024-09-01,724.7022577263922,3726.1412473922524,hyperbolic,0.9996182559473541,9473.976216380359,0.07321693854496457,0.5719336536573683
operator,PETRO HUNT,2024-10-01,712.6639422751265,3672.350432795142,hyperbolic,0.9996182559473541,9473.976216380359,0.07321693854496457,0.5719336536573683
operator,PETRO HUNT,2024-11-01,700.93701136588,3619.8666827372285,hyperbolic,0.9996182559473541,9473.976216380359,0.07321693854496457,0.5719336536573683
operator,PETRO HUNT,2024-12-01,689.5105826755522,3568.6456008448745,hyperbolic,0.9996182559473541,9473.976216380359,0.07321693854496457,0.5719336536573683
